assemble_ai,assemble_flops,assemble_time,bytes,cell_type,cols,degree,dimension,matmult_flops,matmult_time,matvec_ai,mesh_size,nonzeros,num_processes,problem,rows,type
5.07037385199,40578671089.0,0.400231122971,5735853648.0,simplex,10246401,5,2,624723201.0,0.0236110270023,0.119228106424,819200,317484801.0,48,Poisson,10246401,aij
0,0.0,0.00042200088501,342555456,simplex,10246401,5,2,3956503551.0,0.0261887669563,7.22781434927,819200,0,48,Poisson,10246401,matfree
7.08477386629,67779571692.0,0.437826156616,6776667728.0,simplex,9740641,6,2,759376801.0,0.0255442500114,0.120424576897,540800,384558721.0,48,Poisson,9740641,aij
0,0.0,0.000409126281738,328375776,simplex,9740641,6,2,4932683924.0,0.0285219013691,9.99781814293,540800,0,48,Poisson,9740641,matfree
9.42788431927,1.39623045221e+11,0.735816001892,10389783248.0,simplex,12257001,7,2,1188369001.0,0.0392153143883,0.121285448117,500000,600313001.0,48,Poisson,12257001,aij
0,0.0,0.000441074371338,414386080,simplex,12257001,7,2,7874886921.0,0.0426590442657,13.1646556819,500000,0,48,Poisson,12257001,matfree
1.98380865979,15410349570.0,0.702365875244,2453514448.0,simplex,8120601,1,3,233563001.0,0.0117420732975,0.11355373813,48000000,120841801.0,48,Poisson,8120601,aij
0,0.0,0.000401020050049,296645696,simplex,8120601,1,3,6971348615.0,0.0672280192375,1.39488658425,48000000,0,48,Poisson,8120601,matfree
3.43534699468,23342735052.0,0.760996103287,4222164048.0,simplex,8120601,2,3,454644201.0,0.0199700415134,0.118748595655,6000000,231382401.0,48,Poisson,8120601,aij
0,0.0,0.000391006469727,321740640,simplex,8120601,2,3,5023390785.0,0.0392146646976,3.66237350681,6000000,0,48,Poisson,8120601,matfree
8.41418812074,1.46291056848e+11,1.69595718384,11682939728.0,simplex,13997521,3,3,1334348881.0,0.055949151516,0.121224611043,3072000,674173201.0,48,Poisson,13997521,aij
0,0.0,0.000402927398682,572521024,simplex,13997521,3,3,15127928730.0,0.0786987304688,10.5786819794,3072000,0,48,Poisson,13997521,matfree
12.4563419675,3.2373831748e+11,2.33161401749,17632954448.0,simplex,13997521,4,3,2078100721.0,0.0762099862099,0.122540371589,1296000,1046049121.0,48,Poisson,13997521,aij
0,0.0,0.000400066375732,607293184,simplex,13997521,4,3,18902153650.0,0.0967017114162,17.0501640162,1296000,0,48,Poisson,13997521,matfree
60.2295192035,2.54712537892e+12,6.90969109535,28655459248.0,simplex,15813251,5,3,3439572251.0,0.114816409349,0.123307089651,750000,1727692751.0,48,Poisson,15813251,aij
0,0.0,0.000409841537476,718250176,simplex,15813251,5,3,92112982430.0,0.38105815053,85.3924554586,750000,0,48,Poisson,15813251,matfree
0.569949958551,1961342830.0,0.123785972595,1803284048.0,simplex,10246401,1,2,133152001.0,0.00748729705811,0.102934689207,20480000,71699201.0,48,Poisson,10246401,aij
0,0.0,0.000422954559326,331865920,simplex,10246401,1,2,990994272.0,0.0119990587234,0.525889321129,20480000,0,48,Poisson,10246401,matfree
0.880240629284,3137386086.0,0.127942085266,2540666448.0,simplex,10246401,2,2,225324801.0,0.0108788251877,0.110571722686,5120000,117785601.0,48,Poisson,10246401,aij
0,0.0,0.000393867492676,334528192,simplex,10246401,2,2,1097824982.0,0.0123468518257,1.21801256692,5120000,0,48,Poisson,10246401,matfree
1.41660545643,8422116156.0,0.224473953247,4355924048.0,simplex,12967201,3,2,427744801.0,0.0194300591946,0.114861212601,2880000,220356001.0,48,Poisson,12967201,aij
0,0.0,0.000370979309082,425499264,simplex,12967201,3,2,1759757324.0,0.0201439738274,2.03625831573,2880000,0,48,Poisson,12967201,matfree
2.56803113308,15938327160.0,0.258627891541,4506951248.0,simplex,10246401,4,2,471110401.0,0.0198141515255,0.117496718706,1280000,240678401.0,48,Poisson,10246401,aij
0,0.0,0.00042986869812,339872896,simplex,10246401,4,2,2193832760.0,0.0196158647537,3.69270420208,1280000,0,48,Poisson,10246401,matfree
5.07037385199,40578671089.0,0.400012969971,5735853648.0,simplex,10246401,5,2,624723201.0,0.0234670996666,0.119228106424,819200,317484801.0,48,Poisson,10246401,aij
0,0.0,0.000427007675171,342555456,simplex,10246401,5,2,3956503551.0,0.0258973002434,7.22781434927,819200,0,48,Poisson,10246401,matfree
7.08477386629,67779571692.0,0.436888933182,6776667728.0,simplex,9740641,6,2,759376801.0,0.0255338311195,0.120424576897,540800,384558721.0,48,Poisson,9740641,aij
0,0.0,0.000401973724365,328375776,simplex,9740641,6,2,4932683924.0,0.0284867882729,9.99781814293,540800,0,48,Poisson,9740641,matfree
9.42788431927,1.39623045221e+11,0.736400127411,10389783248.0,simplex,12257001,7,2,1188369001.0,0.0391341328621,0.121285448117,500000,600313001.0,48,Poisson,12257001,aij
0,0.0,0.000396966934204,414386080,simplex,12257001,7,2,7874886921.0,0.0426084041595,13.1646556819,500000,0,48,Poisson,12257001,matfree
1.98380865979,15410349570.0,0.698930025101,2453514448.0,simplex,8120601,1,3,233563001.0,0.0117011547089,0.11355373813,48000000,120841801.0,48,Poisson,8120601,aij
0,0.0,0.000308990478516,296645696,simplex,8120601,1,3,6971348615.0,0.0674725592136,1.39488658425,48000000,0,48,Poisson,8120601,matfree
3.43534699468,23342735052.0,0.761147975922,4222164048.0,simplex,8120601,2,3,454644201.0,0.0199572324753,0.118748595655,6000000,231382401.0,48,Poisson,8120601,aij
0,0.0,0.00031304359436,321740640,simplex,8120601,2,3,5023390785.0,0.0391938626766,3.66237350681,6000000,0,48,Poisson,8120601,matfree
0.569949958551,1961342830.0,0.124618053436,1803284048.0,simplex,10246401,1,2,133152001.0,0.00766337513924,0.102934689207,20480000,71699201.0,48,Poisson,10246401,aij
0,0.0,0.00043797492981,331865920,simplex,10246401,1,2,990994272.0,0.0119045853615,0.525889321129,20480000,0,48,Poisson,10246401,matfree
0.880240629284,3137386086.0,0.128658056259,2540666448.0,simplex,10246401,2,2,225324801.0,0.0111355245113,0.110571722686,5120000,117785601.0,48,Poisson,10246401,aij
0,0.0,0.000403165817261,334528192,simplex,10246401,2,2,1097824982.0,0.0120476186275,1.21801256692,5120000,0,48,Poisson,10246401,matfree
1.41660545643,8422116156.0,0.224138021469,4355924048.0,simplex,12967201,3,2,427744801.0,0.0196589112282,0.114861212601,2880000,220356001.0,48,Poisson,12967201,aij
0,0.0,0.000447034835815,425499264,simplex,12967201,3,2,1759757324.0,0.0203015208244,2.03625831573,2880000,0,48,Poisson,12967201,matfree
2.56803113308,15938327160.0,0.259748935699,4506951248.0,simplex,10246401,4,2,471110401.0,0.0201241493225,0.117496718706,1280000,240678401.0,48,Poisson,10246401,aij
0,0.0,0.000394821166992,339872896,simplex,10246401,4,2,2193832760.0,0.0196630060673,3.69270420208,1280000,0,48,Poisson,10246401,matfree
5.07037385199,40578671089.0,0.398160934448,5735853648.0,simplex,10246401,5,2,624723201.0,0.0239669084549,0.119228106424,819200,317484801.0,48,Poisson,10246401,aij
0,0.0,0.000408887863159,342555456,simplex,10246401,5,2,3956503551.0,0.0261180102825,7.22781434927,819200,0,48,Poisson,10246401,matfree
7.08477386629,67779571692.0,0.436033964157,6776667728.0,simplex,9740641,6,2,759376801.0,0.0260256409645,0.120424576897,540800,384558721.0,48,Poisson,9740641,aij
0,0.0,0.000418901443481,328375776,simplex,9740641,6,2,4932683924.0,0.0285885035992,9.99781814293,540800,0,48,Poisson,9740641,matfree
9.42788431927,1.39623045221e+11,0.738771915436,10389783248.0,simplex,12257001,7,2,1188369001.0,0.0400171518326,0.121285448117,500000,600313001.0,48,Poisson,12257001,aij
0,0.0,0.000422954559326,414386080,simplex,12257001,7,2,7874886921.0,0.042628890276,13.1646556819,500000,0,48,Poisson,12257001,matfree
1.98380865979,15410349570.0,0.703404903412,2453514448.0,simplex,8120601,1,3,233563001.0,0.0118939876556,0.11355373813,48000000,120841801.0,48,Poisson,8120601,aij
0,0.0,0.000301837921143,296645696,simplex,8120601,1,3,6971348615.0,0.0673700749874,1.39488658425,48000000,0,48,Poisson,8120601,matfree
3.43534699468,23342735052.0,0.762573003769,4222164048.0,simplex,8120601,2,3,454644201.0,0.0203444421291,0.118748595655,6000000,231382401.0,48,Poisson,8120601,aij
0,0.0,0.00029993057251,321740640,simplex,8120601,2,3,5023390785.0,0.0392700076103,3.66237350681,6000000,0,48,Poisson,8120601,matfree
8.41418812074,1.46291056848e+11,1.75272989273,11682939728.0,simplex,13997521,3,3,1334348881.0,0.0570535898209,0.121224611043,3072000,674173201.0,48,Poisson,13997521,aij
0,0.0,0.000333070755005,572521024,simplex,13997521,3,3,15127928730.0,0.0776611506939,10.5786819794,3072000,0,48,Poisson,13997521,matfree
12.4563419675,3.2373831748e+11,2.41063189507,17632954448.0,simplex,13997521,4,3,2078100721.0,0.0780117094517,0.122540371589,1296000,1046049121.0,48,Poisson,13997521,aij
0,0.0,0.000338077545166,607293184,simplex,13997521,4,3,18902153650.0,0.0992427051067,17.0501640162,1296000,0,48,Poisson,13997521,matfree
60.2295192035,2.54712537892e+12,7.13494491577,28655459248.0,simplex,15813251,5,3,3439572251.0,0.117650485039,0.123307089651,750000,1727692751.0,48,Poisson,15813251,aij
0,0.0,0.000313997268677,718250176,simplex,15813251,5,3,92112982430.0,0.388035058975,85.3924554586,750000,0,48,Poisson,15813251,matfree
0.569949958551,1961342830.0,0.124125957489,1803284048.0,simplex,10246401,1,2,133152001.0,0.00766254067421,0.102934689207,20480000,71699201.0,48,Poisson,10246401,aij
0,0.0,0.000409126281738,331865920,simplex,10246401,1,2,990994272.0,0.0125133395195,0.525889321129,20480000,0,48,Poisson,10246401,matfree
0.880240629284,3137386086.0,0.128428936005,2540666448.0,simplex,10246401,2,2,225324801.0,0.0110984027386,0.110571722686,5120000,117785601.0,48,Poisson,10246401,aij
0,0.0,0.000393867492676,334528192,simplex,10246401,2,2,1097824982.0,0.0124752521515,1.21801256692,5120000,0,48,Poisson,10246401,matfree
1.41660545643,8422116156.0,0.223100185394,4355924048.0,simplex,12967201,3,2,427744801.0,0.0197509407997,0.114861212601,2880000,220356001.0,48,Poisson,12967201,aij
0,0.0,0.000417947769165,425499264,simplex,12967201,3,2,1759757324.0,0.0203269004822,2.03625831573,2880000,0,48,Poisson,12967201,matfree
2.56803113308,15938327160.0,0.259108066559,4506951248.0,simplex,10246401,4,2,471110401.0,0.0201422393322,0.117496718706,1280000,240678401.0,48,Poisson,10246401,aij
0,0.0,0.000387907028198,339872896,simplex,10246401,4,2,2193832760.0,0.0197073459625,3.69270420208,1280000,0,48,Poisson,10246401,matfree
5.07037385199,40578671089.0,0.401270866394,5735853648.0,simplex,10246401,5,2,624723201.0,0.0239365696907,0.119228106424,819200,317484801.0,48,Poisson,10246401,aij
0,0.0,0.00037693977356,342555456,simplex,10246401,5,2,3956503551.0,0.0266591250896,7.22781434927,819200,0,48,Poisson,10246401,matfree
7.08477386629,67779571692.0,0.436022996902,6776667728.0,simplex,9740641,6,2,759376801.0,0.0260264873505,0.120424576897,540800,384558721.0,48,Poisson,9740641,aij
0,0.0,0.000403881072998,328375776,simplex,9740641,6,2,4932683924.0,0.0289195477962,9.99781814293,540800,0,48,Poisson,9740641,matfree
9.42788431927,1.39623045221e+11,0.736701965332,10389783248.0,simplex,12257001,7,2,1188369001.0,0.0399620175362,0.121285448117,500000,600313001.0,48,Poisson,12257001,aij
0,0.0,0.000401020050049,414386080,simplex,12257001,7,2,7874886921.0,0.0426230847836,13.1646556819,500000,0,48,Poisson,12257001,matfree
